"","Provider Id","Outlier Rank"
"1599",7909,1599
"1600",9422,1600
"1601",6088,1601
"1602",14099,1602
"1603",4240,1603
"1604",9255,1604
"1605",16194,1605
"1606",15690,1606
"1607",8292,1607
"1608",2642,1608
"1609",13717,1609
"1610",14455,1610
"1611",1353,1611
"1612",13765,1612
"1613",5528,1613
"1614",8925,1614
"1615",1687,1615
"1616",2124,1616
"1617",12135,1617
"1618",653,1618
"1619",10090,1619
"1620",13661,1620
"1621",3563,1621
"1622",8774,1622
"1623",5562,1623
"1624",9544,1624
"1625",14625,1625
"1626",14145,1626
"1627",17711,1627
"1628",11483,1628
"1629",2531,1629
"1630",6905,1630
"1631",5312,1631
"1632",4177,1632
"1633",14031,1633
"1634",1761,1634
"1635",8844,1635
"1636",7790,1636
"1637",4903,1637
"1638",8307,1638
"1639",4082,1639
"1640",7288,1640
"1641",10959,1641
"1642",4649,1642
"1643",12756,1643
"1644",15791,1644
"1645",15456,1645
"1646",9961,1646
"1647",1764,1647
"1648",15647,1648
"1649",15466,1649
"1650",15439,1650
"1651",18584,1651
"1652",1643,1652
"1653",13432,1653
"1654",16577,1654
"1655",8251,1655
"1656",1352,1656
"1657",6651,1657
"1658",9227,1658
"1659",18857,1659
"1660",7462,1660
"1661",6108,1661
"1662",3901,1662
"1663",11405,1663
"1664",3330,1664
"1665",9363,1665
"1666",10544,1666
"1667",6662,1667
"1668",7090,1668
"1669",18178,1669
"1670",7080,1670
"1671",10484,1671
"1672",6995,1672
"1673",2390,1673
"1674",6095,1674
"1675",8918,1675
"1676",19965,1676
"1677",9870,1677
"1678",11408,1678
"1679",15355,1679
"1680",18778,1680
"1681",12137,1681
"1682",13322,1682
"1683",12423,1683
"1684",4608,1684
"1685",8526,1685
"1686",4990,1686
"1687",13493,1687
"1688",18524,1688
"1689",18903,1689
"1690",3759,1690
"1691",11298,1691
"1692",5869,1692
"1693",2427,1693
"1694",17961,1694
"1695",13400,1695
"1696",2241,1696
"1697",3902,1697
"1698",5337,1698
"1699",4144,1699
"1700",2325,1700
"1701",8926,1701
"1702",8810,1702
"1703",16360,1703
"1704",9559,1704
"1705",6526,1705
"1706",11921,1706
"1707",5140,1707
"1708",11203,1708
"1709",12914,1709
"1710",12437,1710
"1711",11240,1711
"1712",9071,1712
"1713",8417,1713
"1714",8884,1714
"1715",9974,1715
"1716",7425,1716
"1717",8497,1717
"1718",11400,1718
"1719",5089,1719
"1720",6644,1720
"1721",8784,1721
"1722",4363,1722
"1723",9393,1723
"1724",4984,1724
"1725",5519,1725
"1726",4943,1726
"1727",17874,1727
"1728",6052,1728
"1729",13386,1729
"1730",7422,1730
"1731",4644,1731
"1732",18185,1732
"1733",6950,1733
"1734",18841,1734
"1735",17443,1735
"1736",7786,1736
"1737",5308,1737
"1738",15819,1738
"1739",12487,1739
"1740",10221,1740
"1741",13196,1741
"1742",12020,1742
"1743",2180,1743
"1744",14657,1744
"1745",1558,1745
"1746",4314,1746
"1747",9779,1747
"1748",13079,1748
"1749",1921,1749
"1750",18285,1750
"1751",2306,1751
"1752",5058,1752
"1753",5617,1753
"1754",17251,1754
"1755",1517,1755
"1756",9270,1756
"1757",10929,1757
"1758",3216,1758
"1759",12328,1759
"1760",6432,1760
"1761",3214,1761
"1762",4075,1762
"1763",7371,1763
"1764",18571,1764
"1765",12670,1765
"1766",17731,1766
"1767",2288,1767
"1768",6610,1768
"1769",2101,1769
"1770",3830,1770
"1771",12919,1771
"1772",11207,1772
"1773",16752,1773
"1774",14177,1774
"1775",12507,1775
"1776",11818,1776
"1777",20050,1777
"1778",13936,1778
"1779",12347,1779
"1780",3419,1780
"1781",6161,1781
"1782",8410,1782
"1783",12171,1783
"1784",13061,1784
"1785",9533,1785
"1786",8638,1786
"1787",6568,1787
"1788",4058,1788
"1789",6415,1789
"1790",15848,1790
"1791",7905,1791
"1792",13919,1792
"1793",1710,1793
"1794",6186,1794
"1795",14013,1795
"1796",8586,1796
"1797",18418,1797
"1798",5224,1798
"1799",8323,1799
"1800",9545,1800
"1801",867,1801
"1802",5873,1802
"1803",9103,1803
"1804",14880,1804
"1805",7302,1805
"1806",13954,1806
"1807",6805,1807
"1808",10546,1808
"1809",11049,1809
"1810",17748,1810
"1811",3535,1811
"1812",9876,1812
"1813",4907,1813
"1814",6703,1814
"1815",14701,1815
"1816",1712,1816
"1817",6524,1817
"1818",18129,1818
"1819",3036,1819
"1820",3783,1820
"1821",3042,1821
"1822",14456,1822
"1823",11417,1823
"1824",14777,1824
"1825",18136,1825
"1826",2884,1826
"1827",8641,1827
"1828",9119,1828
"1829",6693,1829
"1830",4343,1830
"1831",1191,1831
"1832",1833,1832
"1833",16486,1833
"1834",16911,1834
"1835",4805,1835
"1836",8173,1836
"1837",4678,1837
"1838",16786,1838
"1839",6907,1839
"1840",1840,1840
"1841",15649,1841
"1842",3175,1842
"1843",13956,1843
"1844",9759,1844
"1845",3960,1845
"1846",2042,1846
"1847",7999,1847
"1848",16859,1848
"1849",6190,1849
"1850",8894,1850
"1851",4103,1851
"1852",7693,1852
"1853",4200,1853
"1854",2689,1854
"1855",13319,1855
"1856",18127,1856
"1857",15301,1857
"1858",9623,1858
"1859",5194,1859
"1860",9084,1860
"1861",4737,1861
"1862",2312,1862
"1863",7144,1863
"1864",4121,1864
"1865",8359,1865
"1866",15226,1866
"1867",13398,1867
"1868",10644,1868
"1869",13700,1869
"1870",13758,1870
"1871",16868,1871
"1872",6062,1872
"1873",10706,1873
"1874",15963,1874
"1875",12780,1875
"1876",17625,1876
"1877",6115,1877
"1878",15437,1878
"1879",13723,1879
"1880",4506,1880
"1881",15533,1881
"1882",2089,1882
"1883",19830,1883
"1884",13696,1884
"1885",4096,1885
"1886",4385,1886
"1887",17319,1887
"1888",5800,1888
"1889",8736,1889
"1890",11673,1890
"1891",3643,1891
"1892",7600,1892
"1893",18268,1893
"1894",7806,1894
"1895",8905,1895
"1896",9914,1896
"1897",12603,1897
"1898",6373,1898
"1899",11404,1899
"1900",2804,1900
"1901",9024,1901
"1902",10231,1902
"1903",5768,1903
"1904",18232,1904
"1905",9286,1905
"1906",15802,1906
"1907",8647,1907
"1908",2560,1908
"1909",15090,1909
"1910",9903,1910
"1911",6100,1911
"1912",7813,1912
"1913",8956,1913
"1914",4034,1914
"1915",4238,1915
"1916",8703,1916
"1917",7485,1917
"1918",11040,1918
"1919",15869,1919
"1920",8783,1920
"1921",1251,1921
"1922",2698,1922
"1923",19727,1923
"1924",6831,1924
"1925",18871,1925
"1926",13397,1926
"1927",5771,1927
"1928",2050,1928
"1929",19076,1929
"1930",6951,1930
"1931",9832,1931
"1932",10134,1932
"1933",3235,1933
"1934",6939,1934
"1935",5065,1935
"1936",2487,1936
"1937",15770,1937
"1938",5487,1938
"1939",3141,1939
"1940",14819,1940
"1941",16004,1941
"1942",9173,1942
"1943",3406,1943
"1944",9256,1944
"1945",12632,1945
"1946",13409,1946
"1947",5275,1947
"1948",8797,1948
"1949",9761,1949
"1950",7769,1950
"1951",15119,1951
"1952",4646,1952
"1953",12962,1953
"1954",10615,1954
"1955",3006,1955
"1956",5021,1956
"1957",11668,1957
"1958",18757,1958
"1959",2044,1959
"1960",3827,1960
"1961",6172,1961
"1962",12979,1962
"1963",9002,1963
"1964",4203,1964
"1965",7835,1965
"1966",10426,1966
"1967",2645,1967
"1968",12380,1968
"1969",10820,1969
"1970",10369,1970
"1971",2700,1971
"1972",11324,1972
"1973",8741,1973
"1974",11133,1974
"1975",16219,1975
"1976",12264,1976
"1977",12323,1977
"1978",18388,1978
"1979",9723,1979
"1980",6870,1980
"1981",1206,1981
"1982",18528,1982
"1983",1559,1983
"1984",5522,1984
"1985",2055,1985
"1986",7713,1986
"1987",11221,1987
"1988",17050,1988
"1989",8930,1989
"1990",13064,1990
"1991",15365,1991
"1992",16138,1992
"1993",15680,1993
"1994",7353,1994
"1995",17778,1995
"1996",17491,1996
"1997",3971,1997
"1998",10579,1998
"1999",18362,1999
"2000",5101,2000
"2001",1638,2001
"2002",1364,2002
"2003",1968,2003
"2004",1864,2004
"2005",2075,2005
"2006",15264,2006
"2007",3272,2007
"2008",8928,2008
"2009",15901,2009
"2010",5889,2010
"2011",5616,2011
"2012",15427,2012
"2013",1533,2013
"2014",8469,2014
"2015",17058,2015
"2016",17779,2016
"2017",3207,2017
"2018",8567,2018
"2019",8379,2019
"2020",5075,2020
"2021",15297,2021
"2022",15420,2022
"2023",3950,2023
"2024",19584,2024
"2025",8465,2025
"2026",7899,2026
"2027",15337,2027
"2028",11334,2028
"2029",7015,2029
"2030",2495,2030
"2031",13368,2031
"2032",2664,2032
"2033",12451,2033
"2034",3912,2034
"2035",8569,2035
"2036",7097,2036
"2037",5605,2037
"2038",2733,2038
"2039",14867,2039
"2040",2621,2040
"2041",11847,2041
"2042",18986,2042
"2043",3916,2043
"2044",18681,2044
"2045",10684,2045
"2046",16132,2046
"2047",15425,2047
"2048",5352,2048
"2049",19426,2049
"2050",4132,2050
"2051",11281,2051
"2052",4400,2052
"2053",19172,2053
"2054",8655,2054
"2055",3093,2055
"2056",2705,2056
"2057",8304,2057
"2058",10708,2058
"2059",3100,2059
"2060",15143,2060
"2061",5378,2061
"2062",2827,2062
"2063",6655,2063
"2064",1448,2064
"2065",9798,2065
"2066",3959,2066
"2067",5141,2067
"2068",6808,2068
"2069",903,2069
"2070",15314,2070
"2071",11889,2071
"2072",17237,2072
"2073",1698,2073
"2074",8635,2074
"2075",8534,2075
"2076",1622,2076
"2077",4137,2077
"2078",12647,2078
"2079",10374,2079
"2080",9820,2080
"2081",15317,2081
"2082",11548,2082
"2083",4164,2083
"2084",13624,2084
"2085",11725,2085
"2086",1227,2086
"2087",16387,2087
"2088",5937,2088
"2089",13549,2089
"2090",6414,2090
"2091",13806,2091
"2092",14478,2092
"2093",6065,2093
"2094",17392,2094
"2095",8451,2095
"2096",14399,2096
"2097",18186,2097
"2098",2995,2098
"2099",9780,2099
"2100",15582,2100
"2101",9192,2101
"2102",14733,2102
"2103",10704,2103
"2104",18759,2104
"2105",8421,2105
"2106",2812,2106
"2107",6633,2107
"2108",1575,2108
"2109",5236,2109
"2110",4149,2110
"2111",5067,2111
"2112",5027,2112
"2113",1676,2113
"2114",8582,2114
"2115",4934,2115
"2116",13058,2116
"2117",1704,2117
"2118",6154,2118
"2119",2472,2119
"2120",15144,2120
"2121",9159,2121
"2122",3228,2122
"2123",12796,2123
"2124",11635,2124
"2125",3980,2125
"2126",13393,2126
"2127",13821,2127
"2128",1606,2128
"2129",15773,2129
"2130",11535,2130
"2131",18830,2131
"2132",8994,2132
"2133",2385,2133
"2134",9247,2134
"2135",15173,2135
"2136",10997,2136
"2137",16762,2137
"2138",16840,2138
"2139",17879,2139
"2140",1366,2140
"2141",14715,2141
"2142",4032,2142
"2143",10234,2143
"2144",18849,2144
"2145",13271,2145
"2146",5574,2146
"2147",3179,2147
"2148",8589,2148
"2149",10314,2149
"2150",6680,2150
"2151",10216,2151
"2152",6666,2152
"2153",2199,2153
"2154",7854,2154
"2155",8481,2155
"2156",18485,2156
"2157",1986,2157
"2158",13324,2158
"2159",1133,2159
"2160",3692,2160
"2161",17423,2161
"2162",10671,2162
"2163",11415,2163
"2164",2128,2164
"2165",9045,2165
"2166",2292,2166
"2167",15668,2167
"2168",14012,2168
"2169",18199,2169
"2170",8838,2170
"2171",9839,2171
"2172",1733,2172
"2173",4351,2173
"2174",15083,2174
"2175",6824,2175
"2176",3242,2176
"2177",5742,2177
"2178",7458,2178
"2179",3386,2179
"2180",2981,2180
"2181",6879,2181
"2182",3312,2182
"2183",8811,2183
"2184",13773,2184
"2185",8867,2185
"2186",19375,2186
"2187",3881,2187
"2188",9829,2188
"2189",6830,2189
"2190",5933,2190
"2191",16516,2191
"2192",16327,2192
"2193",1782,2193
"2194",3907,2194
"2195",4245,2195
"2196",15042,2196
"2197",12152,2197
"2198",12241,2198
"2199",12671,2199
"2200",10235,2200
"2201",2641,2201
"2202",3111,2202
"2203",6660,2203
"2204",13612,2204
"2205",5848,2205
"2206",18046,2206
"2207",2047,2207
"2208",16900,2208
"2209",10155,2209
"2210",15781,2210
"2211",8392,2211
"2212",7624,2212
"2213",3116,2213
"2214",5310,2214
"2215",18372,2215
"2216",14522,2216
"2217",14388,2217
"2218",14908,2218
"2219",16450,2219
"2220",16299,2220
"2221",3113,2221
"2222",11321,2222
"2223",4986,2223
"2224",4596,2224
"2225",3537,2225
"2226",7086,2226
"2227",3927,2227
"2228",15523,2228
"2229",5471,2229
"2230",6178,2230
"2231",2247,2231
"2232",19169,2232
"2233",3882,2233
"2234",8972,2234
"2235",1447,2235
"2236",18220,2236
"2237",5689,2237
"2238",8452,2238
"2239",7993,2239
"2240",3571,2240
"2241",3947,2241
"2242",17493,2242
"2243",670,2243
"2244",26,2244
"2245",10103,2245
"2246",4038,2246
"2247",4738,2247
"2248",7564,2248
"2249",5781,2249
"2250",15623,2250
"2251",9096,2251
"2252",1300,2252
"2253",8664,2253
"2254",11322,2254
"2255",5170,2255
"2256",11256,2256
"2257",9273,2257
"2258",17854,2258
"2259",4097,2259
"2260",6728,2260
"2261",8371,2261
"2262",2692,2262
"2263",18520,2263
"2264",8056,2264
"2265",7233,2265
"2266",6375,2266
"2267",7830,2267
"2268",12345,2268
"2269",12161,2269
"2270",15792,2270
"2271",2944,2271
"2272",17070,2272
"2273",18595,2273
"2274",15870,2274
"2275",2541,2275
"2276",7413,2276
"2277",16571,2277
"2278",2092,2278
"2279",14118,2279
"2280",9034,2280
"2281",11064,2281
"2282",14161,2282
"2283",10411,2283
"2284",12917,2284
"2285",1975,2285
"2286",7315,2286
"2287",12387,2287
"2288",14758,2288
"2289",4632,2289
"2290",2949,2290
"2291",4687,2291
"2292",10379,2292
"2293",16458,2293
"2294",18245,2294
"2295",5763,2295
"2296",5660,2296
"2297",5750,2297
"2298",6167,2298
"2299",16823,2299
"2300",6775,2300
"2301",1649,2301
"2302",14591,2302
"2303",4674,2303
"2304",4610,2304
"2305",6303,2305
"2306",8376,2306
"2307",18919,2307
"2308",10995,2308
"2309",3523,2309
"2310",9897,2310
"2311",1594,2311
"2312",16073,2312
"2313",5340,2313
"2314",4223,2314
"2315",6117,2315
"2316",15003,2316
"2317",5939,2317
"2318",5373,2318
"2319",9154,2319
"2320",4950,2320
"2321",16205,2321
"2322",10249,2322
"2323",10864,2323
"2324",16259,2324
"2325",2599,2325
"2326",4335,2326
"2327",8801,2327
"2328",20201,2328
"2329",1960,2329
"2330",9822,2330
"2331",8547,2331
"2332",18932,2332
"2333",18005,2333
"2334",7961,2334
"2335",3387,2335
"2336",4060,2336
"2337",9848,2337
"2338",2880,2338
"2339",1874,2339
"2340",2088,2340
"2341",9015,2341
"2342",4382,2342
"2343",3086,2343
"2344",14341,2344
"2345",4600,2345
"2346",19573,2346
"2347",3303,2347
"2348",18960,2348
"2349",15386,2349
"2350",3459,2350
"2351",5003,2351
"2352",6545,2352
"2353",8895,2353
"2354",13435,2354
"2355",7715,2355
"2356",12059,2356
"2357",16382,2357
"2358",13990,2358
"2359",2544,2359
"2360",9795,2360
"2361",15156,2361
"2362",15321,2362
"2363",12907,2363
"2364",4211,2364
"2365",8967,2365
"2366",13466,2366
"2367",14607,2367
"2368",8530,2368
"2369",13860,2369
"2370",10156,2370
"2371",17605,2371
"2372",8349,2372
"2373",13810,2373
"2374",18977,2374
"2375",19400,2375
"2376",5726,2376
"2377",12500,2377
"2378",8931,2378
"2379",14856,2379
"2380",9543,2380
"2381",2889,2381
"2382",16241,2382
"2383",14981,2383
"2384",5026,2384
"2385",14373,2385
"2386",7310,2386
"2387",17654,2387
"2388",15477,2388
"2389",82,2389
"2390",10104,2390
"2391",3024,2391
"2392",16385,2392
"2393",18247,2393
"2394",13055,2394
"2395",626,2395
"2396",10613,2396
"2397",5424,2397
"2398",7492,2398
"2399",2702,2399
"2400",16150,2400
"2401",10577,2401
"2402",11545,2402
"2403",16441,2403
"2404",9964,2404
"2405",2488,2405
"2406",10767,2406
"2407",2192,2407
"2408",9549,2408
"2409",872,2409
"2410",3933,2410
"2411",2521,2411
"2412",8993,2412
"2413",15445,2413
"2414",6872,2414
"2415",19406,2415
"2416",4652,2416
"2417",8738,2417
"2418",4280,2418
"2419",17373,2419
"2420",10418,2420
"2421",10016,2421
"2422",894,2422
"2423",18448,2423
"2424",7028,2424
"2425",5547,2425
"2426",17279,2426
"2427",9726,2427
"2428",2412,2428
"2429",8625,2429
"2430",6850,2430
"2431",12657,2431
"2432",2510,2432
"2433",9194,2433
"2434",16634,2434
"2435",13841,2435
"2436",11158,2436
"2437",1567,2437
"2438",13355,2438
"2439",9239,2439
"2440",5064,2440
"2441",5246,2441
"2442",15739,2442
"2443",6635,2443
"2444",11352,2444
"2445",13505,2445
"2446",14487,2446
"2447",8907,2447
"2448",11436,2448
"2449",3743,2449
"2450",12255,2450
"2451",4577,2451
"2452",6912,2452
"2453",5004,2453
"2454",7304,2454
"2455",8999,2455
"2456",12722,2456
"2457",11373,2457
"2458",734,2458
"2459",2553,2459
"2460",16449,2460
"2461",2387,2461
"2462",3238,2462
"2463",3220,2463
"2464",11414,2464
"2465",8063,2465
"2466",6800,2466
"2467",384,2467
"2468",1504,2468
"2469",20355,2469
"2470",12098,2470
"2471",10947,2471
"2472",17950,2472
"2473",7236,2473
"2474",1646,2474
"2475",16300,2475
"2476",3861,2476
"2477",15060,2477
"2478",3355,2478
"2479",779,2479
"2480",12874,2480
"2481",6342,2481
"2482",5746,2482
"2483",11013,2483
"2484",10222,2484
"2485",10508,2485
"2486",1783,2486
"2487",11113,2487
"2488",9314,2488
"2489",9234,2489
"2490",11230,2490
"2491",13948,2491
"2492",3366,2492
"2493",7796,2493
"2494",6578,2494
"2495",18458,2495
"2496",9764,2496
"2497",10673,2497
"2498",5683,2498
"2499",12025,2499
"2500",9196,2500
"2501",8963,2501
"2502",11599,2502
"2503",18190,2503
"2504",7781,2504
"2505",10162,2505
"2506",2111,2506
"2507",9908,2507
"2508",9558,2508
"2509",617,2509
"2510",15795,2510
"2511",8785,2511
"2512",13161,2512
"2513",6587,2513
"2514",2279,2514
"2515",1802,2515
"2516",9815,2516
"2517",5587,2517
"2518",16963,2518
"2519",14272,2519
"2520",11094,2520
"2521",3873,2521
"2522",8976,2522
"2523",6781,2523
"2524",10010,2524
"2525",7256,2525
"2526",11794,2526
"2527",3187,2527
"2528",5029,2528
"2529",1966,2529
"2530",3158,2530
"2531",11524,2531
"2532",4007,2532
"2533",5054,2533
"2534",7475,2534
"2535",5513,2535
"2536",5698,2536
"2537",13766,2537
"2538",13312,2538
"2539",17504,2539
"2540",17324,2540
"2541",12687,2541
"2542",5540,2542
"2543",6520,2543
"2544",4820,2544
"2545",4294,2545
"2546",17413,2546
"2547",19007,2547
"2548",5387,2548
"2549",2179,2549
"2550",2423,2550
"2551",2140,2551
"2552",4921,2552
"2553",2149,2553
"2554",15118,2554
"2555",12770,2555
"2556",1588,2556
"2557",14942,2557
"2558",10293,2558
"2559",15666,2559
"2560",19450,2560
"2561",10312,2561
"2562",14605,2562
"2563",13630,2563
"2564",6766,2564
"2565",10760,2565
"2566",10971,2566
"2567",1736,2567
"2568",12683,2568
"2569",11369,2569
"2570",17024,2570
"2571",11996,2571
"2572",2122,2572
"2573",11267,2573
"2574",18506,2574
"2575",2609,2575
"2576",6711,2576
"2577",5751,2577
"2578",8226,2578
"2579",14380,2579
"2580",1979,2580
"2581",15035,2581
"2582",15232,2582
"2583",17039,2583
"2584",8432,2584
"2585",7001,2585
"2586",13845,2586
"2587",8599,2587
"2588",1497,2588
"2589",16392,2589
"2590",16122,2590
"2591",6572,2591
"2592",11962,2592
"2593",6226,2593
"2594",19818,2594
"2595",10574,2595
"2596",11420,2596
"2597",5511,2597
"2598",13259,2598
"2599",9937,2599
"2600",5264,2600
"2601",5480,2601
"2602",10697,2602
"2603",8137,2603
"2604",11769,2604
"2605",11317,2605
"2606",639,2606
"2607",8346,2607
"2608",6786,2608
"2609",17888,2609
"2610",2073,2610
"2611",4273,2611
"2612",6317,2612
"2613",1607,2613
"2614",12265,2614
"2615",5279,2615
"2616",10094,2616
"2617",17023,2617
"2618",12684,2618
"2619",12540,2619
"2620",16604,2620
"2621",2492,2621
"2622",1308,2622
"2623",14810,2623
"2624",7155,2624
"2625",13572,2625
"2626",2258,2626
"2627",14840,2627
"2628",4783,2628
"2629",6199,2629
"2630",17038,2630
"2631",7430,2631
"2632",5764,2632
"2633",5474,2633
"2634",9817,2634
"2635",14391,2635
"2636",13684,2636
"2637",15908,2637
"2638",18934,2638
"2639",9946,2639
"2640",14590,2640
"2641",15743,2641
"2642",3252,2642
"2643",633,2643
"2644",11551,2644
"2645",11512,2645
"2646",1824,2646
"2647",19467,2647
"2648",10149,2648
"2649",19617,2649
"2650",3844,2650
"2651",16600,2651
"2652",18113,2652
"2653",3580,2653
"2654",19388,2654
"2655",16755,2655
"2656",6757,2656
"2657",7951,2657
"2658",9185,2658
"2659",13759,2659
"2660",6313,2660
"2661",1965,2661
"2662",6457,2662
"2663",5331,2663
"2664",14048,2664
"2665",3327,2665
"2666",14182,2666
"2667",4909,2667
"2668",15167,2668
"2669",5452,2669
"2670",7706,2670
"2671",3863,2671
"2672",6848,2672
"2673",5762,2673
"2674",20097,2674
"2675",1678,2675
"2676",2643,2676
"2677",6885,2677
"2678",3464,2678
"2679",5320,2679
"2680",6460,2680
"2681",7054,2681
"2682",9006,2682
"2683",10377,2683
"2684",5155,2684
"2685",2123,2685
"2686",4153,2686
"2687",386,2687
"2688",12315,2688
"2689",19775,2689
"2690",4217,2690
"2691",11646,2691
"2692",15283,2692
"2693",8009,2693
"2694",6390,2694
"2695",8787,2695
"2696",5839,2696
"2697",6934,2697
"2698",19619,2698
"2699",12788,2699
"2700",7528,2700
"2701",6935,2701
"2702",17390,2702
"2703",16947,2703
"2704",15440,2704
"2705",6852,2705
"2706",11759,2706
"2707",5291,2707
"2708",18387,2708
"2709",16818,2709
"2710",6503,2710
"2711",20281,2711
"2712",2948,2712
"2713",2588,2713
"2714",3487,2714
"2715",11086,2715
"2716",14095,2716
"2717",2694,2717
"2718",4662,2718
"2719",2252,2719
"2720",7620,2720
"2721",16591,2721
"2722",1774,2722
"2723",7490,2723
"2724",1453,2724
"2725",18492,2725
"2726",9347,2726
"2727",7159,2727
"2728",14592,2728
"2729",4659,2729
"2730",14412,2730
"2731",3118,2731
"2732",12449,2732
"2733",18310,2733
"2734",6209,2734
"2735",8792,2735
"2736",14226,2736
"2737",14626,2737
"2738",14788,2738
"2739",14811,2739
"2740",5031,2740
"2741",17941,2741
"2742",6675,2742
"2743",432,2743
"2744",4196,2744
"2745",5674,2745
"2746",3932,2746
"2747",16939,2747
"2748",19281,2748
"2749",13486,2749
"2750",4703,2750
"2751",10239,2751
"2752",4648,2752
"2753",6953,2753
"2754",17382,2754
"2755",9170,2755
"2756",3230,2756
"2757",15591,2757
"2758",15810,2758
"2759",7138,2759
"2760",9920,2760
"2761",1963,2761
"2762",13756,2762
"2763",10705,2763
"2764",17306,2764
"2765",3890,2765
"2766",6924,2766
"2767",12061,2767
"2768",13540,2768
"2769",2377,2769
"2770",12379,2770
"2771",14081,2771
"2772",13749,2772
"2773",14515,2773
"2774",6609,2774
"2775",2876,2775
"2776",8272,2776
"2777",12663,2777
"2778",19732,2778
"2779",6429,2779
"2780",1788,2780
"2781",7927,2781
"2782",1255,2782
"2783",14854,2783
"2784",5611,2784
"2785",9129,2785
"2786",9401,2786
"2787",19249,2787
"2788",5496,2788
"2789",6500,2789
"2790",11335,2790
"2791",11119,2791
"2792",7695,2792
"2793",1914,2793
"2794",1570,2794
"2795",4926,2795
"2796",9596,2796
"2797",6789,2797
"2798",15223,2798
"2799",2795,2799
"2800",7273,2800
"2801",19496,2801
"2802",18315,2802
"2803",2582,2803
"2804",13297,2804
"2805",15892,2805
"2806",4796,2806
"2807",9775,2807
"2808",1634,2808
"2809",3820,2809
"2810",13532,2810
"2811",2563,2811
"2812",4929,2812
"2813",10385,2813
"2814",10911,2814
"2815",3055,2815
"2816",8802,2816
"2817",9188,2817
"2818",1775,2818
"2819",5709,2819
"2820",15553,2820
"2821",16192,2821
"2822",5944,2822
"2823",6354,2823
"2824",2236,2824
"2825",1789,2825
"2826",17446,2826
"2827",6122,2827
"2828",15551,2828
"2829",1483,2829
"2830",18505,2830
"2831",8828,2831
"2832",20081,2832
"2833",11333,2833
"2834",7819,2834
"2835",11255,2835
"2836",8661,2836
"2837",2376,2837
"2838",11437,2838
"2839",6551,2839
"2840",1229,2840
"2841",5138,2841
"2842",2318,2842
"2843",18103,2843
"2844",11770,2844
"2845",7912,2845
"2846",4636,2846
"2847",19907,2847
"2848",15954,2848
"2849",10225,2849
"2850",2668,2850
"2851",8859,2851
"2852",5083,2852
"2853",19463,2853
"2854",13030,2854
"2855",6487,2855
"2856",15062,2856
"2857",15661,2857
"2858",12044,2858
"2859",3183,2859
"2860",13804,2860
"2861",17414,2861
"2862",2894,2862
"2863",7827,2863
"2864",3339,2864
"2865",17747,2865
"2866",6355,2866
"2867",8031,2867
"2868",9066,2868
"2869",1669,2869
"2870",17073,2870
"2871",3503,2871
"2872",4660,2872
"2873",11639,2873
"2874",19230,2874
"2875",14050,2875
"2876",15958,2876
"2877",6521,2877
"2878",7726,2878
"2879",1869,2879
"2880",13346,2880
"2881",9433,2881
"2882",6203,2882
"2883",2026,2883
"2884",11861,2884
"2885",15059,2885
"2886",4369,2886
"2887",6275,2887
"2888",8358,2888
"2889",8596,2889
"2890",4789,2890
"2891",11370,2891
"2892",14966,2892
"2893",12700,2893
"2894",10409,2894
"2895",15849,2895
"2896",7955,2896
"2897",13299,2897
"2898",17924,2898
"2899",13665,2899
"2900",8964,2900
"2901",6111,2901
"2902",7872,2902
"2903",14962,2903
"2904",18674,2904
"2905",7120,2905
"2906",9719,2906
"2907",18727,2907
"2908",18695,2908
"2909",2739,2909
"2910",3973,2910
"2911",1719,2911
"2912",7185,2912
"2913",12771,2913
"2914",8677,2914
"2915",11948,2915
"2916",1498,2916
"2917",7446,2917
"2918",4526,2918
"2919",10364,2919
"2920",1195,2920
"2921",15287,2921
"2922",15930,2922
"2923",6136,2923
"2924",14045,2924
"2925",5938,2925
"2926",2300,2926
"2927",2104,2927
"2928",8032,2928
"2929",16323,2929
"2930",11556,2930
"2931",9859,2931
"2932",5321,2932
"2933",11809,2933
"2934",13343,2934
"2935",7844,2935
"2936",7897,2936
"2937",15115,2937
"2938",7965,2938
"2939",12150,2939
"2940",5521,2940
"2941",3494,2941
"2942",15600,2942
"2943",12721,2943
"2944",18929,2944
"2945",16459,2945
"2946",9077,2946
"2947",4352,2947
"2948",8622,2948
"2949",1225,2949
"2950",19353,2950
"2951",2339,2951
"2952",13247,2952
"2953",11180,2953
"2954",14461,2954
"2955",8607,2955
"2956",1659,2956
"2957",6613,2957
"2958",19301,2958
"2959",18294,2959
"2960",14646,2960
"2961",7756,2961
"2962",3035,2962
"2963",12878,2963
"2964",3815,2964
"2965",11150,2965
"2966",2127,2966
"2967",11377,2967
"2968",8818,2968
"2969",169,2969
"2970",8570,2970
"2971",10903,2971
"2972",9530,2972
"2973",14257,2973
"2974",4973,2974
"2975",9400,2975
"2976",15488,2976
"2977",15631,2977
"2978",10241,2978
"2979",7590,2979
"2980",621,2980
"2981",4843,2981
"2982",9432,2982
"2983",3998,2983
"2984",9854,2984
"2985",4915,2985
"2986",10105,2986
"2987",5580,2987
"2988",11856,2988
"2989",12629,2989
"2990",9981,2990
"2991",13234,2991
"2992",611,2992
"2993",12922,2993
"2994",197,2994
"2995",19998,2995
"2996",7301,2996
"2997",15890,2997
"2998",634,2998
